source_node_id;soure_node_entity;sink_node_id;sind_node_entity;association_type;sequence
43118;Issue;12313;Component;IssueComponent;NULL
43118;Issue;13302;Version;IssueFixVersion;NULL
43119;Issue;12236;Component;IssueComponent;NULL
43122;Issue;12311;Component;IssueComponent;NULL
43122;Issue;13302;Version;IssueFixVersion;NULL
43123;Issue;13715;Component;IssueComponent;NULL
43125;Issue;12312;Component;IssueComponent;NULL
43125;Issue;13302;Version;IssueFixVersion;NULL
43125;Issue;13302;Version;IssueVersion;NULL
43126;Issue;12312;Component;IssueComponent;NULL
43126;Issue;13302;Version;IssueFixVersion;NULL
43126;Issue;13302;Version;IssueVersion;NULL
43130;Issue;12312;Component;IssueComponent;NULL
43130;Issue;13302;Version;IssueFixVersion;NULL
43130;Issue;13302;Version;IssueVersion;NULL
43138;Issue;15224;Component;IssueComponent;NULL
43139;Issue;13413;Version;IssueFixVersion;NULL
43140;Issue;15224;Component;IssueComponent;NULL
43144;Issue;12311;Component;IssueComponent;NULL
43144;Issue;13302;Version;IssueFixVersion;NULL
43144;Issue;13302;Version;IssueVersion;NULL
43152;Issue;12314;Component;IssueComponent;NULL
43154;Issue;13302;Version;IssueFixVersion;NULL
43156;Issue;12316;Component;IssueComponent;NULL
43156;Issue;13302;Version;IssueFixVersion;NULL
43158;Issue;13302;Version;IssueFixVersion;NULL
43158;Issue;13302;Version;IssueVersion;NULL
43159;Issue;12362;Component;IssueComponent;NULL
43160;Issue;11913;Component;IssueComponent;NULL
43160;Issue;13439;Version;IssueFixVersion;NULL
43164;Issue;12234;Component;IssueComponent;NULL
43167;Issue;12310;Component;IssueComponent;NULL
43167;Issue;13302;Version;IssueFixVersion;NULL
43168;Issue;17011;Component;IssueComponent;NULL
43169;Issue;12311;Component;IssueComponent;NULL
43169;Issue;13302;Version;IssueFixVersion;NULL
43169;Issue;13302;Version;IssueVersion;NULL
43172;Issue;12310;Component;IssueComponent;NULL
43172;Issue;13906;Version;IssueVersion;NULL
43172;Issue;13910;Version;IssueFixVersion;NULL
43173;Issue;11701;Component;IssueComponent;NULL
43174;Issue;14209;Version;IssueFixVersion;NULL
43175;Issue;12312;Component;IssueComponent;NULL
43175;Issue;13302;Version;IssueFixVersion;NULL
43175;Issue;13302;Version;IssueVersion;NULL
43177;Issue;12257;Component;IssueComponent;NULL
43180;Issue;14627;Version;IssueFixVersion;NULL
43180;Issue;14627;Version;IssueVersion;NULL
43181;Issue;12312;Component;IssueComponent;NULL
43181;Issue;13302;Version;IssueFixVersion;NULL
43181;Issue;13302;Version;IssueVersion;NULL
43182;Issue;11928;Component;IssueComponent;NULL
43182;Issue;13439;Version;IssueFixVersion;NULL
43184;Issue;12311;Component;IssueComponent;NULL
43184;Issue;13302;Version;IssueVersion;NULL
43184;Issue;13910;Version;IssueFixVersion;NULL
43186;Issue;12311;Component;IssueComponent;NULL
43186;Issue;13302;Version;IssueFixVersion;NULL
43186;Issue;13302;Version;IssueVersion;NULL
43187;Issue;12311;Component;IssueComponent;NULL
43187;Issue;13302;Version;IssueFixVersion;NULL
43187;Issue;13302;Version;IssueVersion;NULL
43189;Issue;12316;Component;IssueComponent;NULL
43189;Issue;13302;Version;IssueFixVersion;NULL
43189;Issue;13302;Version;IssueVersion;NULL
43190;Issue;12516;Component;IssueComponent;NULL
43190;Issue;13510;Version;IssueVersion;NULL
43190;Issue;13701;Version;IssueFixVersion;NULL
43191;Issue;12311;Component;IssueComponent;NULL
43191;Issue;13302;Version;IssueFixVersion;NULL
43191;Issue;13302;Version;IssueVersion;NULL
43192;Issue;13302;Version;IssueVersion;NULL
43193;Issue;14627;Version;IssueFixVersion;NULL
43194;Issue;12447;Component;IssueComponent;NULL
43195;Issue;12447;Component;IssueComponent;NULL
43196;Issue;12447;Component;IssueComponent;NULL
43197;Issue;11304;Component;IssueComponent;NULL
43197;Issue;11400;Component;IssueComponent;NULL
43197;Issue;12005;Version;IssueFixVersion;NULL
43198;Issue;12447;Component;IssueComponent;NULL
43199;Issue;12447;Component;IssueComponent;NULL
43200;Issue;12447;Component;IssueComponent;NULL
43201;Issue;12447;Component;IssueComponent;NULL
43202;Issue;12447;Component;IssueComponent;NULL
43203;Issue;12447;Component;IssueComponent;NULL
43204;Issue;12447;Component;IssueComponent;NULL
43205;Issue;12447;Component;IssueComponent;NULL
43206;Issue;12447;Component;IssueComponent;NULL
43207;Issue;12447;Component;IssueComponent;NULL
43208;Issue;12447;Component;IssueComponent;NULL
43209;Issue;12447;Component;IssueComponent;NULL
43210;Issue;12447;Component;IssueComponent;NULL
43211;Issue;12447;Component;IssueComponent;NULL
43212;Issue;12447;Component;IssueComponent;NULL
43213;Issue;12447;Component;IssueComponent;NULL
43214;Issue;12447;Component;IssueComponent;NULL
43215;Issue;12447;Component;IssueComponent;NULL
43220;Issue;13302;Version;IssueFixVersion;NULL
43221;Issue;11928;Component;IssueComponent;NULL
43221;Issue;13901;Version;IssueFixVersion;NULL
43222;Issue;13302;Version;IssueFixVersion;NULL
43222;Issue;13302;Version;IssueVersion;NULL
43223;Issue;13903;Version;IssueFixVersion;NULL
43224;Issue;13903;Version;IssueFixVersion;NULL
43225;Issue;13302;Version;IssueVersion;NULL
43226;Issue;11928;Component;IssueComponent;NULL
43226;Issue;13901;Version;IssueFixVersion;NULL
43229;Issue;13903;Version;IssueFixVersion;NULL
43231;Issue;13903;Version;IssueFixVersion;NULL
43232;Issue;13302;Version;IssueFixVersion;NULL
43233;Issue;12311;Component;IssueComponent;NULL
43233;Issue;13302;Version;IssueFixVersion;NULL
43233;Issue;13302;Version;IssueVersion;NULL
43234;Issue;12311;Component;IssueComponent;NULL
43234;Issue;13302;Version;IssueFixVersion;NULL
43234;Issue;13302;Version;IssueVersion;NULL
43235;Issue;12311;Component;IssueComponent;NULL
43235;Issue;13302;Version;IssueFixVersion;NULL
43235;Issue;13302;Version;IssueVersion;NULL
43238;Issue;12311;Component;IssueComponent;NULL
43238;Issue;13906;Version;IssueVersion;NULL
43238;Issue;13910;Version;IssueFixVersion;NULL
43239;Issue;11906;Component;IssueComponent;NULL
43239;Issue;13439;Version;IssueFixVersion;NULL
43240;Issue;13302;Version;IssueFixVersion;NULL
43241;Issue;12311;Component;IssueComponent;NULL
43241;Issue;13302;Version;IssueFixVersion;NULL
43241;Issue;13302;Version;IssueVersion;NULL
43242;Issue;13302;Version;IssueFixVersion;NULL
43243;Issue;11913;Component;IssueComponent;NULL
43243;Issue;13211;Version;IssueFixVersion;NULL
43244;Issue;13413;Version;IssueFixVersion;NULL
43245;Issue;12311;Component;IssueComponent;NULL
43245;Issue;13302;Version;IssueFixVersion;NULL
43245;Issue;13302;Version;IssueVersion;NULL
43246;Issue;14102;Version;IssueFixVersion;NULL
43246;Issue;15224;Component;IssueComponent;NULL
43253;Issue;12236;Component;IssueComponent;NULL
43254;Issue;14102;Version;IssueFixVersion;NULL
43254;Issue;15224;Component;IssueComponent;NULL
43255;Issue;14102;Version;IssueFixVersion;NULL
43255;Issue;15224;Component;IssueComponent;NULL
43256;Issue;14210;Version;IssueFixVersion;NULL
43258;Issue;14210;Version;IssueFixVersion;NULL
43259;Issue;12311;Component;IssueComponent;NULL
43259;Issue;13302;Version;IssueFixVersion;NULL
43260;Issue;14209;Version;IssueFixVersion;NULL
43261;Issue;14209;Version;IssueFixVersion;NULL
43262;Issue;12311;Component;IssueComponent;NULL
43262;Issue;13302;Version;IssueFixVersion;NULL
43262;Issue;13302;Version;IssueVersion;NULL
43263;Issue;14211;Version;IssueFixVersion;NULL
43264;Issue;14211;Version;IssueFixVersion;NULL
43265;Issue;12311;Component;IssueComponent;NULL
43265;Issue;13302;Version;IssueFixVersion;NULL
43266;Issue;12316;Component;IssueComponent;NULL
43266;Issue;13302;Version;IssueFixVersion;NULL
43266;Issue;13302;Version;IssueVersion;NULL
43273;Issue;13604;Version;IssueFixVersion;NULL
43288;Issue;12314;Component;IssueComponent;NULL
43288;Issue;13302;Version;IssueFixVersion;NULL
43288;Issue;13302;Version;IssueVersion;NULL
43289;Issue;12510;Component;IssueComponent;NULL
43290;Issue;12510;Component;IssueComponent;NULL
43295;Issue;12312;Component;IssueComponent;NULL
43295;Issue;13302;Version;IssueFixVersion;NULL
43295;Issue;13302;Version;IssueVersion;NULL
43297;Issue;10311;Version;IssueFixVersion;NULL
43297;Issue;13332;Version;IssueVersion;NULL
43298;Issue;11906;Component;IssueComponent;NULL
43298;Issue;13211;Version;IssueFixVersion;NULL
43299;Issue;12316;Component;IssueComponent;NULL
43299;Issue;13302;Version;IssueFixVersion;NULL
43299;Issue;13302;Version;IssueVersion;NULL
43302;Issue;12316;Component;IssueComponent;NULL
43302;Issue;13302;Version;IssueFixVersion;NULL
43302;Issue;13302;Version;IssueVersion;NULL
43303;Issue;11930;Component;IssueComponent;NULL
43303;Issue;13901;Version;IssueFixVersion;NULL
43304;Issue;13903;Version;IssueFixVersion;NULL
43309;Issue;13413;Version;IssueFixVersion;NULL
43311;Issue;13508;Version;IssueFixVersion;NULL
43312;Issue;13413;Version;IssueFixVersion;NULL
43314;Issue;12311;Component;IssueComponent;NULL
43314;Issue;13302;Version;IssueFixVersion;NULL
43314;Issue;13302;Version;IssueVersion;NULL
43315;Issue;12804;Component;IssueComponent;NULL
43315;Issue;13801;Version;IssueVersion;NULL
43316;Issue;14644;Version;IssueFixVersion;NULL
43319;Issue;13903;Version;IssueFixVersion;NULL
43320;Issue;13903;Version;IssueFixVersion;NULL
43321;Issue;12311;Component;IssueComponent;NULL
43321;Issue;13302;Version;IssueFixVersion;NULL
43321;Issue;13302;Version;IssueVersion;NULL
43322;Issue;13302;Version;IssueFixVersion;NULL
43324;Issue;14704;Version;IssueFixVersion;NULL
43325;Issue;12311;Component;IssueComponent;NULL
43325;Issue;13302;Version;IssueFixVersion;NULL
43325;Issue;13302;Version;IssueVersion;NULL
43327;Issue;12311;Component;IssueComponent;NULL
43327;Issue;13302;Version;IssueFixVersion;NULL
43328;Issue;12312;Component;IssueComponent;NULL
43328;Issue;13302;Version;IssueFixVersion;NULL
43329;Issue;12310;Component;IssueComponent;NULL
43329;Issue;12312;Component;IssueComponent;NULL
43329;Issue;13302;Version;IssueFixVersion;NULL
43329;Issue;13302;Version;IssueVersion;NULL
43330;Issue;12316;Component;IssueComponent;NULL
43330;Issue;13302;Version;IssueFixVersion;NULL
43331;Issue;11930;Component;IssueComponent;NULL
43331;Issue;13901;Version;IssueFixVersion;NULL
43334;Issue;12312;Component;IssueComponent;NULL
43334;Issue;13302;Version;IssueFixVersion;NULL
43335;Issue;12313;Component;IssueComponent;NULL
43335;Issue;13302;Version;IssueFixVersion;NULL
43335;Issue;13302;Version;IssueVersion;NULL
43336;Issue;12236;Component;IssueComponent;NULL
43337;Issue;12311;Component;IssueComponent;NULL
43337;Issue;13302;Version;IssueFixVersion;NULL
43337;Issue;13302;Version;IssueVersion;NULL
43338;Issue;15373;Component;IssueComponent;NULL
43341;Issue;13302;Version;IssueFixVersion;NULL
43342;Issue;12311;Component;IssueComponent;NULL
43342;Issue;13302;Version;IssueFixVersion;NULL
43342;Issue;13302;Version;IssueVersion;NULL
43343;Issue;12310;Component;IssueComponent;NULL
43343;Issue;13302;Version;IssueFixVersion;NULL
43344;Issue;12311;Component;IssueComponent;NULL
43344;Issue;13302;Version;IssueFixVersion;NULL
43344;Issue;13302;Version;IssueVersion;NULL
43345;Issue;12312;Component;IssueComponent;NULL
43345;Issue;13910;Version;IssueFixVersion;NULL
43346;Issue;12311;Component;IssueComponent;NULL
43346;Issue;13910;Version;IssueFixVersion;NULL
43346;Issue;13910;Version;IssueVersion;NULL
43347;Issue;12312;Component;IssueComponent;NULL
43347;Issue;13302;Version;IssueFixVersion;NULL
43347;Issue;13302;Version;IssueVersion;NULL
43348;Issue;12235;Component;IssueComponent;NULL
43349;Issue;12311;Component;IssueComponent;NULL
43349;Issue;13302;Version;IssueFixVersion;NULL
43349;Issue;13302;Version;IssueVersion;NULL
43351;Issue;12311;Component;IssueComponent;NULL
43351;Issue;13302;Version;IssueFixVersion;NULL
43351;Issue;13302;Version;IssueVersion;NULL
43352;Issue;16456;Version;IssueFixVersion;NULL
43352;Issue;16456;Version;IssueVersion;NULL
43352;Issue;16533;Version;IssueFixVersion;NULL
43356;Issue;12312;Component;IssueComponent;NULL
43356;Issue;13302;Version;IssueFixVersion;NULL
43356;Issue;13302;Version;IssueVersion;NULL
43357;Issue;12311;Component;IssueComponent;NULL
43357;Issue;13302;Version;IssueFixVersion;NULL
43357;Issue;13302;Version;IssueVersion;NULL
43359;Issue;12804;Component;IssueComponent;NULL
43359;Issue;13801;Version;IssueFixVersion;NULL
43365;Issue;12426;Component;IssueComponent;NULL
43366;Issue;12442;Component;IssueComponent;NULL
43369;Issue;13423;Version;IssueFixVersion;NULL
43370;Issue;13302;Version;IssueFixVersion;NULL
43371;Issue;12311;Component;IssueComponent;NULL
43371;Issue;13910;Version;IssueFixVersion;NULL
43371;Issue;13910;Version;IssueVersion;NULL
43373;Issue;12311;Component;IssueComponent;NULL
43373;Issue;13302;Version;IssueFixVersion;NULL
43373;Issue;13302;Version;IssueVersion;NULL
43374;Issue;12312;Component;IssueComponent;NULL
43374;Issue;13302;Version;IssueFixVersion;NULL
43374;Issue;13302;Version;IssueVersion;NULL
43375;Issue;11929;Component;IssueComponent;NULL
43375;Issue;13901;Version;IssueFixVersion;NULL
43377;Issue;13903;Version;IssueFixVersion;NULL
43378;Issue;12311;Component;IssueComponent;NULL
43378;Issue;13910;Version;IssueFixVersion;NULL
43378;Issue;13910;Version;IssueVersion;NULL
43379;Issue;12316;Component;IssueComponent;NULL
43379;Issue;13302;Version;IssueFixVersion;NULL
43379;Issue;13302;Version;IssueVersion;NULL
43380;Issue;12301;Component;IssueComponent;NULL
43383;Issue;13903;Version;IssueFixVersion;NULL
43385;Issue;13700;Version;IssueFixVersion;NULL
43386;Issue;12311;Component;IssueComponent;NULL
43386;Issue;13302;Version;IssueFixVersion;NULL
43386;Issue;13302;Version;IssueVersion;NULL
43388;Issue;12311;Component;IssueComponent;NULL
43388;Issue;13302;Version;IssueFixVersion;NULL
43388;Issue;13302;Version;IssueVersion;NULL
43389;Issue;11914;Component;IssueComponent;NULL
43389;Issue;13901;Version;IssueFixVersion;NULL
43390;Issue;13426;Version;IssueFixVersion;NULL
43391;Issue;13426;Version;IssueFixVersion;NULL
43392;Issue;13302;Version;IssueFixVersion;NULL
43392;Issue;13302;Version;IssueVersion;NULL
43393;Issue;13302;Version;IssueFixVersion;NULL
43393;Issue;13302;Version;IssueVersion;NULL
43394;Issue;13302;Version;IssueFixVersion;NULL
43394;Issue;13302;Version;IssueVersion;NULL
43395;Issue;12312;Component;IssueComponent;NULL
43395;Issue;13302;Version;IssueFixVersion;NULL
43395;Issue;13302;Version;IssueVersion;NULL
43396;Issue;13302;Version;IssueFixVersion;NULL
43396;Issue;13302;Version;IssueVersion;NULL
43397;Issue;13906;Version;IssueFixVersion;NULL
43397;Issue;13906;Version;IssueVersion;NULL
43398;Issue;12311;Component;IssueComponent;NULL
43398;Issue;13302;Version;IssueFixVersion;NULL
43398;Issue;13302;Version;IssueVersion;NULL
43399;Issue;12310;Component;IssueComponent;NULL
43399;Issue;12312;Component;IssueComponent;NULL
43399;Issue;13302;Version;IssueFixVersion;NULL
43399;Issue;13302;Version;IssueVersion;NULL
43400;Issue;12310;Component;IssueComponent;NULL
43400;Issue;12312;Component;IssueComponent;NULL
43400;Issue;13302;Version;IssueFixVersion;NULL
43401;Issue;12310;Component;IssueComponent;NULL
43401;Issue;12312;Component;IssueComponent;NULL
43401;Issue;13302;Version;IssueFixVersion;NULL
43402;Issue;12310;Component;IssueComponent;NULL
43402;Issue;12312;Component;IssueComponent;NULL
43402;Issue;13302;Version;IssueFixVersion;NULL
43403;Issue;12311;Component;IssueComponent;NULL
43403;Issue;13302;Version;IssueFixVersion;NULL
43403;Issue;13302;Version;IssueVersion;NULL
43404;Issue;12310;Component;IssueComponent;NULL
43404;Issue;12312;Component;IssueComponent;NULL
43404;Issue;13302;Version;IssueFixVersion;NULL
43405;Issue;12310;Component;IssueComponent;NULL
43405;Issue;12312;Component;IssueComponent;NULL
43405;Issue;13302;Version;IssueFixVersion;NULL
43406;Issue;12311;Component;IssueComponent;NULL
43406;Issue;13302;Version;IssueFixVersion;NULL
43406;Issue;13302;Version;IssueVersion;NULL
43407;Issue;12316;Component;IssueComponent;NULL
43407;Issue;13302;Version;IssueFixVersion;NULL
43407;Issue;13302;Version;IssueVersion;NULL
43409;Issue;12310;Component;IssueComponent;NULL
43409;Issue;12312;Component;IssueComponent;NULL
43409;Issue;13302;Version;IssueFixVersion;NULL
43410;Issue;12211;Component;IssueComponent;NULL
43411;Issue;12310;Component;IssueComponent;NULL
43411;Issue;12312;Component;IssueComponent;NULL
43411;Issue;13302;Version;IssueFixVersion;NULL
43412;Issue;12310;Component;IssueComponent;NULL
43412;Issue;12312;Component;IssueComponent;NULL
43412;Issue;13302;Version;IssueFixVersion;NULL
43413;Issue;12310;Component;IssueComponent;NULL
43413;Issue;12312;Component;IssueComponent;NULL
43413;Issue;13302;Version;IssueFixVersion;NULL
43414;Issue;12310;Component;IssueComponent;NULL
43414;Issue;12312;Component;IssueComponent;NULL
43414;Issue;13302;Version;IssueFixVersion;NULL
43415;Issue;12310;Component;IssueComponent;NULL
43415;Issue;12312;Component;IssueComponent;NULL
43415;Issue;13302;Version;IssueFixVersion;NULL
43416;Issue;14627;Version;IssueFixVersion;NULL
43416;Issue;14627;Version;IssueVersion;NULL
43417;Issue;13302;Version;IssueFixVersion;NULL
43419;Issue;12211;Component;IssueComponent;NULL
43427;Issue;12313;Component;IssueComponent;NULL
43427;Issue;13302;Version;IssueFixVersion;NULL
43427;Issue;13302;Version;IssueVersion;NULL
43432;Issue;12310;Component;IssueComponent;NULL
43432;Issue;12312;Component;IssueComponent;NULL
43432;Issue;13302;Version;IssueFixVersion;NULL
43433;Issue;12312;Component;IssueComponent;NULL
43433;Issue;13302;Version;IssueFixVersion;NULL
43433;Issue;13302;Version;IssueVersion;NULL
43434;Issue;12447;Component;IssueComponent;NULL
43435;Issue;12447;Component;IssueComponent;NULL
43436;Issue;12447;Component;IssueComponent;NULL
43437;Issue;17011;Component;IssueComponent;NULL
43439;Issue;12357;Component;IssueComponent;NULL
43439;Issue;13413;Version;IssueFixVersion;NULL
43440;Issue;12310;Component;IssueComponent;NULL
43440;Issue;12312;Component;IssueComponent;NULL
43440;Issue;13302;Version;IssueFixVersion;NULL
43441;Issue;13903;Version;IssueFixVersion;NULL
43442;Issue;13903;Version;IssueFixVersion;NULL
43443;Issue;13413;Version;IssueFixVersion;NULL
43444;Issue;12314;Component;IssueComponent;NULL
43444;Issue;13302;Version;IssueFixVersion;NULL
43445;Issue;13302;Version;IssueFixVersion;NULL
43447;Issue;12314;Component;IssueComponent;NULL
43447;Issue;12372;Component;IssueComponent;NULL
43447;Issue;13302;Version;IssueFixVersion;NULL
43448;Issue;11928;Component;IssueComponent;NULL
43448;Issue;13901;Version;IssueFixVersion;NULL
43450;Issue;12311;Component;IssueComponent;NULL
43450;Issue;13302;Version;IssueFixVersion;NULL
43450;Issue;13302;Version;IssueVersion;NULL
43451;Issue;13302;Version;IssueFixVersion;NULL
43452;Issue;12313;Component;IssueComponent;NULL
43452;Issue;13302;Version;IssueFixVersion;NULL
43452;Issue;13302;Version;IssueVersion;NULL
43453;Issue;14627;Version;IssueFixVersion;NULL
43453;Issue;14627;Version;IssueVersion;NULL
43454;Issue;12312;Component;IssueComponent;NULL
43455;Issue;12516;Component;IssueComponent;NULL
43455;Issue;13511;Version;IssueFixVersion;NULL
43455;Issue;13701;Version;IssueVersion;NULL
43455;Issue;14105;Version;IssueFixVersion;NULL
43457;Issue;12311;Component;IssueComponent;NULL
43457;Issue;13302;Version;IssueFixVersion;NULL
43457;Issue;13302;Version;IssueVersion;NULL
43458;Issue;12311;Component;IssueComponent;NULL
43458;Issue;13302;Version;IssueFixVersion;NULL
43458;Issue;13302;Version;IssueVersion;NULL
43460;Issue;14917;Version;IssueFixVersion;NULL
43461;Issue;12316;Component;IssueComponent;NULL
43461;Issue;13302;Version;IssueFixVersion;NULL
43461;Issue;13302;Version;IssueVersion;NULL
43463;Issue;14102;Version;IssueVersion;NULL
43463;Issue;15224;Component;IssueComponent;NULL
43465;Issue;14627;Version;IssueFixVersion;NULL
43465;Issue;14628;Version;IssueVersion;NULL
43467;Issue;12312;Component;IssueComponent;NULL
43467;Issue;13302;Version;IssueFixVersion;NULL
43467;Issue;13302;Version;IssueVersion;NULL
43468;Issue;12311;Component;IssueComponent;NULL
43468;Issue;13910;Version;IssueFixVersion;NULL
43468;Issue;13910;Version;IssueVersion;NULL
43472;Issue;12361;Component;IssueComponent;NULL
43472;Issue;13413;Version;IssueFixVersion;NULL
43473;Issue;12311;Component;IssueComponent;NULL
43473;Issue;13910;Version;IssueFixVersion;NULL
43473;Issue;13910;Version;IssueVersion;NULL
43474;Issue;12312;Component;IssueComponent;NULL
43474;Issue;13302;Version;IssueFixVersion;NULL
43474;Issue;13302;Version;IssueVersion;NULL
43484;Issue;12447;Component;IssueComponent;NULL
43485;Issue;12447;Component;IssueComponent;NULL
43487;Issue;12447;Component;IssueComponent;NULL
43493;Issue;13302;Version;IssueFixVersion;NULL
43494;Issue;13302;Version;IssueFixVersion;NULL
43496;Issue;11701;Component;IssueComponent;NULL
43499;Issue;12447;Component;IssueComponent;NULL
43500;Issue;12447;Component;IssueComponent;NULL
43501;Issue;12447;Component;IssueComponent;NULL
43502;Issue;12447;Component;IssueComponent;NULL
43503;Issue;12447;Component;IssueComponent;NULL
43504;Issue;12447;Component;IssueComponent;NULL
43505;Issue;12447;Component;IssueComponent;NULL
43506;Issue;12447;Component;IssueComponent;NULL
43508;Issue;12447;Component;IssueComponent;NULL
43509;Issue;12447;Component;IssueComponent;NULL
43510;Issue;12447;Component;IssueComponent;NULL
43511;Issue;12447;Component;IssueComponent;NULL
43512;Issue;12447;Component;IssueComponent;NULL
43513;Issue;13903;Version;IssueFixVersion;NULL
43514;Issue;12447;Component;IssueComponent;NULL
43515;Issue;12447;Component;IssueComponent;NULL
43516;Issue;12447;Component;IssueComponent;NULL
43517;Issue;12516;Component;IssueComponent;NULL
43517;Issue;13510;Version;IssueVersion;NULL
43518;Issue;12447;Component;IssueComponent;NULL
43519;Issue;12447;Component;IssueComponent;NULL
43520;Issue;12447;Component;IssueComponent;NULL
43521;Issue;12447;Component;IssueComponent;NULL
43522;Issue;11400;Component;IssueComponent;NULL
43522;Issue;12005;Version;IssueVersion;NULL
43522;Issue;13419;Version;IssueFixVersion;NULL
43523;Issue;13302;Version;IssueFixVersion;NULL
43524;Issue;12311;Component;IssueComponent;NULL
43524;Issue;13302;Version;IssueFixVersion;NULL
43525;Issue;12442;Component;IssueComponent;NULL
43526;Issue;12311;Component;IssueComponent;NULL
43526;Issue;13302;Version;IssueFixVersion;NULL
43526;Issue;13302;Version;IssueVersion;NULL
43527;Issue;14209;Version;IssueFixVersion;NULL
43528;Issue;14209;Version;IssueFixVersion;NULL
43529;Issue;14209;Version;IssueFixVersion;NULL
43530;Issue;14209;Version;IssueFixVersion;NULL
43531;Issue;14209;Version;IssueFixVersion;NULL
43533;Issue;14102;Version;IssueFixVersion;NULL
43533;Issue;15224;Component;IssueComponent;NULL
43535;Issue;11928;Component;IssueComponent;NULL
43535;Issue;13901;Version;IssueFixVersion;NULL
43538;Issue;12447;Component;IssueComponent;NULL
43539;Issue;12447;Component;IssueComponent;NULL
43540;Issue;12447;Component;IssueComponent;NULL
43541;Issue;12447;Component;IssueComponent;NULL
43542;Issue;12447;Component;IssueComponent;NULL
43543;Issue;12447;Component;IssueComponent;NULL
43544;Issue;12447;Component;IssueComponent;NULL
43545;Issue;12447;Component;IssueComponent;NULL
43546;Issue;12447;Component;IssueComponent;NULL
43547;Issue;12447;Component;IssueComponent;NULL
43548;Issue;12312;Component;IssueComponent;NULL
43548;Issue;13302;Version;IssueFixVersion;NULL
43548;Issue;13302;Version;IssueVersion;NULL
43550;Issue;11701;Component;IssueComponent;NULL
43551;Issue;12447;Component;IssueComponent;NULL
43552;Issue;12447;Component;IssueComponent;NULL
43553;Issue;10305;Component;IssueComponent;NULL
43553;Issue;10308;Version;IssueFixVersion;NULL
43555;Issue;12310;Component;IssueComponent;NULL
43555;Issue;12312;Component;IssueComponent;NULL
43555;Issue;13302;Version;IssueFixVersion;NULL
43556;Issue;14209;Version;IssueFixVersion;NULL
43557;Issue;14209;Version;IssueFixVersion;NULL
43558;Issue;14209;Version;IssueFixVersion;NULL
43559;Issue;14209;Version;IssueFixVersion;NULL
43560;Issue;14209;Version;IssueFixVersion;NULL
43561;Issue;14209;Version;IssueFixVersion;NULL
43562;Issue;14209;Version;IssueFixVersion;NULL
43563;Issue;14209;Version;IssueFixVersion;NULL
43564;Issue;14209;Version;IssueFixVersion;NULL
43565;Issue;10305;Component;IssueComponent;NULL
43565;Issue;10308;Version;IssueFixVersion;NULL
43566;Issue;14209;Version;IssueFixVersion;NULL
43567;Issue;14209;Version;IssueFixVersion;NULL
43568;Issue;14209;Version;IssueFixVersion;NULL
43570;Issue;14209;Version;IssueFixVersion;NULL
43571;Issue;12333;Component;IssueComponent;NULL
43573;Issue;13302;Version;IssueFixVersion;NULL
43574;Issue;12516;Component;IssueComponent;NULL
43574;Issue;13701;Version;IssueFixVersion;NULL
43574;Issue;13701;Version;IssueVersion;NULL
43575;Issue;13800;Version;IssueFixVersion;NULL
43576;Issue;12506;Component;IssueComponent;NULL
43577;Issue;11400;Component;IssueComponent;NULL
43577;Issue;13821;Component;IssueComponent;NULL
43578;Issue;10305;Component;IssueComponent;NULL
43578;Issue;10308;Version;IssueFixVersion;NULL
43579;Issue;12311;Component;IssueComponent;NULL
43579;Issue;13302;Version;IssueFixVersion;NULL
43580;Issue;12310;Component;IssueComponent;NULL
43580;Issue;12312;Component;IssueComponent;NULL
43580;Issue;13302;Version;IssueFixVersion;NULL
43581;Issue;12311;Component;IssueComponent;NULL
43581;Issue;13302;Version;IssueFixVersion;NULL
43582;Issue;12447;Component;IssueComponent;NULL
43583;Issue;12447;Component;IssueComponent;NULL
43584;Issue;12447;Component;IssueComponent;NULL
43585;Issue;12447;Component;IssueComponent;NULL
43586;Issue;12312;Component;IssueComponent;NULL
43587;Issue;14210;Version;IssueFixVersion;NULL
43589;Issue;13302;Version;IssueFixVersion;NULL
43589;Issue;13302;Version;IssueVersion;NULL
43590;Issue;14210;Version;IssueFixVersion;NULL
43593;Issue;14211;Version;IssueFixVersion;NULL
43594;Issue;14211;Version;IssueFixVersion;NULL
43595;Issue;14211;Version;IssueFixVersion;NULL
43596;Issue;14211;Version;IssueFixVersion;NULL
43597;Issue;12511;Component;IssueComponent;NULL
43597;Issue;13510;Version;IssueFixVersion;NULL
43597;Issue;13510;Version;IssueVersion;NULL
43597;Issue;13701;Version;IssueFixVersion;NULL
43597;Issue;13701;Version;IssueVersion;NULL
43597;Issue;13912;Version;IssueFixVersion;NULL
43598;Issue;14211;Version;IssueFixVersion;NULL
43599;Issue;10305;Component;IssueComponent;NULL
43599;Issue;10308;Version;IssueFixVersion;NULL
43600;Issue;14211;Version;IssueFixVersion;NULL
43602;Issue;14211;Version;IssueFixVersion;NULL
43603;Issue;14211;Version;IssueFixVersion;NULL
43606;Issue;14211;Version;IssueFixVersion;NULL
43607;Issue;14211;Version;IssueFixVersion;NULL
43608;Issue;14211;Version;IssueFixVersion;NULL
43609;Issue;12511;Component;IssueComponent;NULL
43609;Issue;13510;Version;IssueVersion;NULL
43609;Issue;13701;Version;IssueVersion;NULL
